case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,Action,EventOrigin,case:LoanGoal,case:ApplicationType,case:RequestedAmount
Application_205016484,W_Complete application,2016-09-26 11:53:16.977000+00:00,2016-09-26 11:53:16.993000+00:00,User_41,Deleted,Workflow,Car,New credit,15000.0
Application_205016484,A_Complete,2016-09-26 11:53:16.993000+00:00,2016-09-26 11:53:17.003000+00:00,User_41,statechange,Application,Car,New credit,15000.0
Application_205016484,A_Validating,2016-09-26 11:53:17.003000+00:00,2016-10-06 07:22:48.992000+00:00,User_100,statechange,Application,Car,New credit,15000.0
Application_205016484,O_Returned,2016-10-06 07:22:48.992000+00:00,2016-10-06 07:22:51.564000+00:00,User_100,statechange,Offer,Car,New credit,15000.0
Application_205016484,W_Validate application,2016-10-06 07:22:51.564000+00:00,2016-10-06 07:26:03.177000+00:00,User_100,Deleted,Workflow,Car,New credit,15000.0
Application_205016484,A_Incomplete,2016-10-06 07:26:03.177000+00:00,2016-10-06 07:26:03.194000+00:00,User_100,statechange,Application,Car,New credit,15000.0
Application_205016484,W_Call incomplete files,2016-10-06 07:26:03.194000+00:00,2016-10-06 09:28:29.092000+00:00,User_41,Deleted,Workflow,Car,New credit,15000.0
Application_205016484,A_Validating,2016-10-06 09:28:29.092000+00:00,2016-10-06 09:28:29.154000+00:00,User_41,statechange,Application,Car,New credit,15000.0
Application_205016484,O_Accepted,2016-10-06 09:28:29.154000+00:00,2016-10-06 11:18:37.336000+00:00,User_100,statechange,Offer,Car,New credit,15000.0
Application_205016484,A_Pending,2016-10-06 11:18:37.336000+00:00,2016-10-06 11:18:37.340000+00:00,User_100,statechange,Application,Car,New credit,15000.0
Application_205016484,END,2016-10-06 11:18:37.336000+00:00,2016-10-06 11:18:37.340000+00:00,SYSTEM,statechange,Application,Car,New credit,15000.0
Application_2050296559,START,2016-10-02 11:50:22.079000+00:00,2016-10-02 11:50:22.078000+00:00,SYSTEM,Created,Application,Home improvement,New credit,30000.0
Application_2050296559,A_Create Application,2016-10-02 11:50:22.079000+00:00,2016-10-02 11:50:22.079000+00:00,User_1,Created,Application,Home improvement,New credit,30000.0
Application_2050296559,A_Submitted,2016-10-02 11:50:22.079000+00:00,2016-10-02 11:50:22.867000+00:00,User_1,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,A_Concept,2016-10-02 11:50:22.867000+00:00,2016-10-02 11:51:39.782000+00:00,User_1,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,A_Accepted,2016-10-02 11:51:39.782000+00:00,2016-10-03 09:35:35.610000+00:00,User_48,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,O_Create Offer,2016-10-03 09:35:35.610000+00:00,2016-10-03 09:39:55.987000+00:00,User_48,Created,Offer,Home improvement,New credit,30000.0
Application_2050296559,O_Created,2016-10-03 09:39:55.987000+00:00,2016-10-03 09:39:56.810000+00:00,User_48,statechange,Offer,Home improvement,New credit,30000.0
Application_2050296559,O_Sent (mail and online),2016-10-03 09:39:56.810000+00:00,2016-10-03 09:41:01.426000+00:00,User_48,statechange,Offer,Home improvement,New credit,30000.0
Application_2050296559,W_Complete application,2016-10-03 09:41:01.426000+00:00,2016-10-03 09:41:01.438000+00:00,User_48,Deleted,Workflow,Home improvement,New credit,30000.0
Application_2050296559,A_Complete,2016-10-03 09:41:01.438000+00:00,2016-10-03 09:41:01.448000+00:00,User_48,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,A_Validating,2016-10-03 09:41:01.448000+00:00,2016-10-07 09:40:43.949000+00:00,User_121,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,O_Returned,2016-10-07 09:40:43.949000+00:00,2016-10-07 09:40:45.921000+00:00,User_121,statechange,Offer,Home improvement,New credit,30000.0
Application_2050296559,W_Validate application,2016-10-07 09:40:45.921000+00:00,2016-10-11 15:01:28.502000+00:00,User_99,Deleted,Workflow,Home improvement,New credit,30000.0
Application_2050296559,A_Incomplete,2016-10-11 15:01:28.502000+00:00,2016-10-11 15:01:28.511000+00:00,User_99,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,O_Accepted,2016-10-11 15:01:28.511000+00:00,2016-10-24 06:25:18.885000+00:00,User_109,statechange,Offer,Home improvement,New credit,30000.0
Application_2050296559,A_Pending,2016-10-24 06:25:18.885000+00:00,2016-10-24 06:25:18.889000+00:00,User_109,statechange,Application,Home improvement,New credit,30000.0
Application_2050296559,END,2016-10-24 06:25:18.885000+00:00,2016-10-24 06:25:18.889000+00:00,SYSTEM,statechange,Application,Home improvement,New credit,30000.0
Application_2050464169,START,2016-08-19 11:01:15.978000+00:00,2016-08-19 11:01:15.977000+00:00,SYSTEM,Created,Application,Home improvement,New credit,5000.0
Application_2050464169,A_Create Application,2016-08-19 11:01:15.978000+00:00,2016-08-19 11:01:15.978000+00:00,User_1,Created,Application,Home improvement,New credit,5000.0
Application_2050464169,A_Submitted,2016-08-19 11:01:15.978000+00:00,2016-08-19 11:01:16.023000+00:00,User_1,statechange,Application,Home improvement,New credit,5000.0
Application_2050464169,A_Concept,2016-08-19 11:01:16.023000+00:00,2016-08-19 11:01:52.531000+00:00,User_1,statechange,Application,Home improvement,New credit,5000.0
Application_2050464169,A_Accepted,2016-08-19 11:01:52.531000+00:00,2016-08-22 13:42:33.687000+00:00,User_78,statechange,Application,Home improvement,New credit,5000.0
Application_2050464169,O_Create Offer,2016-08-22 13:42:33.687000+00:00,2016-08-22 13:45:38.340000+00:00,User_78,Created,Offer,Home improvement,New credit,5000.0
Application_2050464169,O_Created,2016-08-22 13:45:38.340000+00:00,2016-08-22 13:45:39.300000+00:00,User_78,statechange,Offer,Home improvement,New credit,5000.0
Application_2050464169,O_Sent (mail and online),2016-08-22 13:45:39.300000+00:00,2016-08-22 13:48:22.154000+00:00,User_78,statechange,Offer,Home improvement,New credit,5000.0
Application_2050464169,W_Complete application,2016-08-22 13:48:22.154000+00:00,2016-08-22 13:48:22.167000+00:00,User_78,Deleted,Workflow,Home improvement,New credit,5000.0
Application_2050464169,A_Complete,2016-08-22 13:48:22.167000+00:00,2016-08-22 13:48:22.177000+00:00,User_78,statechange,Application,Home improvement,New credit,5000.0
Application_2050464169,A_Cancelled,2016-08-22 13:48:22.177000+00:00,2016-09-22 06:00:22.759000+00:00,User_1,statechange,Application,Home improvement,New credit,5000.0
Application_2050464169,O_Cancelled,2016-09-22 06:00:22.759000+00:00,2016-09-22 06:00:22.780000+00:00,User_1,statechange,Offer,Home improvement,New credit,5000.0
Application_2050464169,END,2016-09-22 06:00:22.759000+00:00,2016-09-22 06:00:22.780000+00:00,SYSTEM,statechange,Offer,Home improvement,New credit,5000.0
Application_205046676,START,2016-09-08 10:15:29.648000+00:00,2016-09-08 10:15:29.647000+00:00,SYSTEM,Created,Application,Existing loan takeover,New credit,34400.0
Application_205046676,A_Create Application,2016-09-08 10:15:29.648000+00:00,2016-09-08 10:15:29.648000+00:00,User_61,Created,Application,Existing loan takeover,New credit,34400.0
Application_205046676,A_Concept,2016-09-08 10:15:29.648000+00:00,2016-09-08 10:15:29.664000+00:00,User_61,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,A_Accepted,2016-09-08 10:15:29.664000+00:00,2016-09-08 10:17:27.459000+00:00,User_61,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,O_Create Offer,2016-09-08 10:17:27.459000+00:00,2016-09-08 10:21:07.780000+00:00,User_61,Created,Offer,Existing loan takeover,New credit,34400.0
Application_205046676,O_Created,2016-09-08 10:21:07.780000+00:00,2016-09-08 10:21:08.340000+00:00,User_61,statechange,Offer,Existing loan takeover,New credit,34400.0
Application_205046676,O_Sent (mail and online),2016-09-08 10:21:08.340000+00:00,2016-09-08 10:21:34.566000+00:00,User_61,statechange,Offer,Existing loan takeover,New credit,34400.0
Application_205046676,W_Complete application,2016-09-08 10:21:34.566000+00:00,2016-09-08 10:21:34.578000+00:00,User_61,Deleted,Workflow,Existing loan takeover,New credit,34400.0
Application_205046676,A_Complete,2016-09-08 10:21:34.578000+00:00,2016-09-08 10:21:34.586000+00:00,User_61,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,A_Validating,2016-09-08 10:21:34.586000+00:00,2016-09-14 08:57:25.885000+00:00,User_133,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,O_Returned,2016-09-14 08:57:25.885000+00:00,2016-09-14 08:59:04.787000+00:00,User_133,statechange,Offer,Existing loan takeover,New credit,34400.0
Application_205046676,A_Incomplete,2016-09-14 08:59:04.787000+00:00,2016-09-19 10:19:05.569000+00:00,User_75,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,O_Accepted,2016-09-19 10:19:05.569000+00:00,2016-09-22 05:51:13.551000+00:00,User_107,statechange,Offer,Existing loan takeover,New credit,34400.0
Application_205046676,A_Pending,2016-09-22 05:51:13.551000+00:00,2016-09-22 05:51:13.554000+00:00,User_107,statechange,Application,Existing loan takeover,New credit,34400.0
Application_205046676,END,2016-09-22 05:51:13.551000+00:00,2016-09-22 05:51:13.554000+00:00,SYSTEM,statechange,Application,Existing loan takeover,New credit,34400.0
Application_2050552876,START,2016-08-18 10:31:05.390000+00:00,2016-08-18 10:31:05.389000+00:00,SYSTEM,Created,Application,Home improvement,New credit,18500.0
Application_2050552876,A_Create Application,2016-08-18 10:31:05.390000+00:00,2016-08-18 10:31:05.390000+00:00,User_1,Created,Application,Home improvement,New credit,18500.0
Application_2050552876,A_Submitted,2016-08-18 10:31:05.390000+00:00,2016-08-18 10:31:05.431000+00:00,User_1,statechange,Application,Home improvement,New credit,18500.0
Application_2050552876,A_Concept,2016-08-18 10:31:05.431000+00:00,2016-08-18 10:32:13.143000+00:00,User_1,statechange,Application,Home improvement,New credit,18500.0
Application_2050552876,A_Accepted,2016-08-18 10:32:13.143000+00:00,2016-08-22 07:37:34.596000+00:00,User_59,statechange,Application,Home improvement,New credit,18500.0
Application_2050552876,O_Create Offer,2016-08-22 07:37:34.596000+00:00,2016-08-22 07:43:48.475000+00:00,User_59,Created,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Created,2016-08-22 07:43:48.475000+00:00,2016-08-22 07:43:49.029000+00:00,User_59,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Create Offer,2016-08-22 07:43:49.029000+00:00,2016-08-22 07:44:04.347000+00:00,User_59,Created,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Created,2016-08-22 07:44:04.347000+00:00,2016-08-22 07:44:04.927000+00:00,User_59,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Sent (mail and online),2016-08-22 07:44:04.927000+00:00,2016-08-22 07:44:22.781000+00:00,User_59,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Sent (mail and online),2016-08-22 07:44:22.781000+00:00,2016-08-22 07:44:22.783000+00:00,User_59,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,W_Complete application,2016-08-22 07:44:22.783000+00:00,2016-08-22 07:44:22.800000+00:00,User_59,Deleted,Workflow,Home improvement,New credit,18500.0
Application_2050552876,A_Complete,2016-08-22 07:44:22.800000+00:00,2016-08-22 07:44:22.815000+00:00,User_59,statechange,Application,Home improvement,New credit,18500.0
Application_2050552876,A_Cancelled,2016-08-22 07:44:22.815000+00:00,2016-09-22 06:00:37.386000+00:00,User_1,statechange,Application,Home improvement,New credit,18500.0
Application_2050552876,O_Cancelled,2016-09-22 06:00:37.386000+00:00,2016-09-22 06:00:37.408000+00:00,User_1,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,O_Cancelled,2016-09-22 06:00:37.408000+00:00,2016-09-22 06:00:37.414000+00:00,User_1,statechange,Offer,Home improvement,New credit,18500.0
Application_2050552876,END,2016-09-22 06:00:37.408000+00:00,2016-09-22 06:00:37.414000+00:00,SYSTEM,statechange,Offer,Home improvement,New credit,18500.0
Application_205059651,START,2016-08-17 12:43:54.687000+00:00,2016-08-17 12:43:54.686000+00:00,SYSTEM,Created,Application,Home improvement,New credit,10000.0
Application_205059651,A_Create Application,2016-08-17 12:43:54.687000+00:00,2016-08-17 12:43:54.687000+00:00,User_1,Created,Application,Home improvement,New credit,10000.0
Application_205059651,A_Submitted,2016-08-17 12:43:54.687000+00:00,2016-08-17 12:43:54.739000+00:00,User_1,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,A_Concept,2016-08-17 12:43:54.739000+00:00,2016-08-17 12:44:32.767000+00:00,User_1,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,A_Accepted,2016-08-17 12:44:32.767000+00:00,2016-08-18 13:57:38.433000+00:00,User_42,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,O_Create Offer,2016-08-18 13:57:38.433000+00:00,2016-08-18 13:58:54.450000+00:00,User_42,Created,Offer,Home improvement,New credit,10000.0
Application_205059651,O_Created,2016-08-18 13:58:54.450000+00:00,2016-08-18 13:58:55.057000+00:00,User_42,statechange,Offer,Home improvement,New credit,10000.0
Application_205059651,O_Sent (mail and online),2016-08-18 13:58:55.057000+00:00,2016-08-18 13:59:09.171000+00:00,User_42,statechange,Offer,Home improvement,New credit,10000.0
Application_205059651,W_Complete application,2016-08-18 13:59:09.171000+00:00,2016-08-18 13:59:09.192000+00:00,User_42,Deleted,Workflow,Home improvement,New credit,10000.0
Application_205059651,A_Complete,2016-08-18 13:59:09.192000+00:00,2016-08-18 13:59:09.210000+00:00,User_42,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,A_Validating,2016-08-18 13:59:09.210000+00:00,2016-09-06 08:49:52.764000+00:00,User_122,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,O_Returned,2016-09-06 08:49:52.764000+00:00,2016-09-06 08:50:15.146000+00:00,User_122,statechange,Offer,Home improvement,New credit,10000.0
Application_205059651,A_Incomplete,2016-09-06 08:50:15.146000+00:00,2016-09-07 14:54:59.792000+00:00,User_29,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,O_Accepted,2016-09-07 14:54:59.792000+00:00,2016-09-08 11:32:58.291000+00:00,User_118,statechange,Offer,Home improvement,New credit,10000.0
Application_205059651,A_Pending,2016-09-08 11:32:58.291000+00:00,2016-09-08 11:32:58.294000+00:00,User_118,statechange,Application,Home improvement,New credit,10000.0
Application_205059651,END,2016-09-08 11:32:58.291000+00:00,2016-09-08 11:32:58.294000+00:00,SYSTEM,statechange,Application,Home improvement,New credit,10000.0
Application_2050891234,START,2016-08-08 16:19:01.688000+00:00,2016-08-08 16:19:01.687000+00:00,SYSTEM,Created,Application,Car,New credit,25000.0
Application_2050891234,A_Create Application,2016-08-08 16:19:01.688000+00:00,2016-08-08 16:19:01.688000+00:00,User_1,Created,Application,Car,New credit,25000.0
Application_2050891234,A_Submitted,2016-08-08 16:19:01.688000+00:00,2016-08-08 16:19:01.731000+00:00,User_1,statechange,Application,Car,New credit,25000.0
Application_2050891234,A_Concept,2016-08-08 16:19:01.731000+00:00,2016-08-08 16:19:50.434000+00:00,User_1,statechange,Application,Car,New credit,25000.0
Application_2050891234,A_Accepted,2016-08-08 16:19:50.434000+00:00,2016-08-08 17:30:31.692000+00:00,User_19,statechange,Application,Car,New credit,25000.0
Application_2050891234,O_Create Offer,2016-08-08 17:30:31.692000+00:00,2016-08-08 17:32:00.533000+00:00,User_19,Created,Offer,Car,New credit,25000.0
Application_2050891234,O_Created,2016-08-08 17:32:00.533000+00:00,2016-08-08 17:32:01.297000+00:00,User_19,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Sent (mail and online),2016-08-08 17:32:01.297000+00:00,2016-08-08 17:34:12.361000+00:00,User_19,statechange,Offer,Car,New credit,25000.0
Application_2050891234,A_Complete,2016-08-08 17:34:12.361000+00:00,2016-08-08 17:34:12.401000+00:00,User_19,statechange,Application,Car,New credit,25000.0
Application_2050891234,O_Cancelled,2016-08-08 17:34:12.401000+00:00,2016-08-08 17:56:41.560000+00:00,User_11,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Create Offer,2016-08-08 17:56:41.560000+00:00,2016-08-08 17:56:55.436000+00:00,User_11,Created,Offer,Car,New credit,25000.0
Application_2050891234,O_Created,2016-08-08 17:56:55.436000+00:00,2016-08-08 17:56:56.251000+00:00,User_11,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Sent (mail and online),2016-08-08 17:56:56.251000+00:00,2016-08-08 17:57:05.725000+00:00,User_11,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Create Offer,2016-08-08 17:57:05.725000+00:00,2016-08-11 08:57:05.321000+00:00,User_21,Created,Offer,Car,New credit,25000.0
Application_2050891234,O_Created,2016-08-11 08:57:05.321000+00:00,2016-08-11 08:57:06.291000+00:00,User_21,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Sent (mail and online),2016-08-11 08:57:06.291000+00:00,2016-08-11 08:57:51.086000+00:00,User_21,statechange,Offer,Car,New credit,25000.0
Application_2050891234,A_Validating,2016-08-11 08:57:51.086000+00:00,2016-08-12 07:10:12.877000+00:00,User_121,statechange,Application,Car,New credit,25000.0
Application_2050891234,O_Returned,2016-08-12 07:10:12.877000+00:00,2016-08-12 07:10:17.757000+00:00,User_121,statechange,Offer,Car,New credit,25000.0
Application_2050891234,O_Accepted,2016-08-12 07:10:17.757000+00:00,2016-08-12 12:48:59.548000+00:00,User_90,statechange,Offer,Car,New credit,25000.0
Application_2050891234,A_Pending,2016-08-12 12:48:59.548000+00:00,2016-08-12 12:48:59.551000+00:00,User_90,statechange,Application,Car,New credit,25000.0
Application_2050891234,O_Cancelled,2016-08-12 12:48:59.551000+00:00,2016-08-12 12:48:59.578000+00:00,User_90,statechange,Offer,Car,New credit,25000.0
Application_2050891234,END,2016-08-12 12:48:59.551000+00:00,2016-08-12 12:48:59.578000+00:00,SYSTEM,statechange,Offer,Car,New credit,25000.0
Application_2051234496,START,2016-09-26 08:25:54.049000+00:00,2016-09-26 08:25:54.048000+00:00,SYSTEM,Created,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,A_Create Application,2016-09-26 08:25:54.049000+00:00,2016-09-26 08:25:54.049000+00:00,User_4,Created,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,A_Concept,2016-09-26 08:25:54.049000+00:00,2016-09-26 08:25:54.065000+00:00,User_4,statechange,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,A_Accepted,2016-09-26 08:25:54.065000+00:00,2016-09-26 08:28:24.718000+00:00,User_4,statechange,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Create Offer,2016-09-26 08:28:24.718000+00:00,2016-09-26 08:38:58.808000+00:00,User_4,Created,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Created,2016-09-26 08:38:58.808000+00:00,2016-09-26 08:38:59.512000+00:00,User_4,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Create Offer,2016-09-26 08:38:59.512000+00:00,2016-09-26 08:39:24.086000+00:00,User_4,Created,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Created,2016-09-26 08:39:24.086000+00:00,2016-09-26 08:39:24.921000+00:00,User_4,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Sent (mail and online),2016-09-26 08:39:24.921000+00:00,2016-09-26 08:39:55.685000+00:00,User_4,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Sent (mail and online),2016-09-26 08:39:55.685000+00:00,2016-09-26 08:39:55.687000+00:00,User_4,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,W_Complete application,2016-09-26 08:39:55.687000+00:00,2016-09-26 08:39:55.699000+00:00,User_4,Deleted,Workflow,Caravan / Camper,New credit,75000.0
Application_2051234496,A_Complete,2016-09-26 08:39:55.699000+00:00,2016-09-26 08:39:55.708000+00:00,User_4,statechange,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Cancelled,2016-09-26 08:39:55.708000+00:00,2016-09-27 13:52:19.905000+00:00,User_21,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,A_Cancelled,2016-09-27 13:52:19.905000+00:00,2016-10-27 06:00:42.060000+00:00,User_1,statechange,Application,Caravan / Camper,New credit,75000.0
Application_2051234496,O_Cancelled,2016-10-27 06:00:42.060000+00:00,2016-10-27 06:00:42.095000+00:00,User_1,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051234496,END,2016-10-27 06:00:42.060000+00:00,2016-10-27 06:00:42.095000+00:00,SYSTEM,statechange,Offer,Caravan / Camper,New credit,75000.0
Application_2051551258,START,2016-08-24 18:14:21.738000+00:00,2016-08-24 18:14:21.737000+00:00,SYSTEM,Created,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Create Application,2016-08-24 18:14:21.738000+00:00,2016-08-24 18:14:21.738000+00:00,User_17,Created,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Concept,2016-08-24 18:14:21.738000+00:00,2016-08-24 18:14:21.751000+00:00,User_17,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Accepted,2016-08-24 18:14:21.751000+00:00,2016-08-24 18:16:29.806000+00:00,User_17,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,O_Create Offer,2016-08-24 18:16:29.806000+00:00,2016-08-24 18:18:45.737000+00:00,User_17,Created,Offer,"Other, see explanation",New credit,60000.0
Application_2051551258,O_Created,2016-08-24 18:18:45.737000+00:00,2016-08-24 18:18:46.330000+00:00,User_17,statechange,Offer,"Other, see explanation",New credit,60000.0
Application_2051551258,O_Sent (mail and online),2016-08-24 18:18:46.330000+00:00,2016-08-24 18:21:25.620000+00:00,User_17,statechange,Offer,"Other, see explanation",New credit,60000.0
Application_2051551258,W_Complete application,2016-08-24 18:21:25.620000+00:00,2016-08-24 18:21:25.633000+00:00,User_17,Deleted,Workflow,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Complete,2016-08-24 18:21:25.633000+00:00,2016-08-24 18:21:25.643000+00:00,User_17,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Validating,2016-08-24 18:21:25.643000+00:00,2016-09-01 08:49:33.474000+00:00,User_123,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,O_Returned,2016-09-01 08:49:33.474000+00:00,2016-09-01 08:49:41.173000+00:00,User_123,statechange,Offer,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Incomplete,2016-09-01 08:49:41.173000+00:00,2016-09-01 09:35:08.094000+00:00,User_123,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Validating,2016-09-01 09:35:08.094000+00:00,2016-09-02 07:23:59.311000+00:00,User_126,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,W_Validate application,2016-09-02 07:23:59.311000+00:00,2016-09-02 07:24:01.576000+00:00,User_126,Deleted,Workflow,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Incomplete,2016-09-02 07:24:01.576000+00:00,2016-09-02 07:24:01.588000+00:00,User_126,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,W_Call incomplete files,2016-09-02 07:24:01.588000+00:00,2016-09-03 08:30:28.837000+00:00,User_52,Deleted,Workflow,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Validating,2016-09-03 08:30:28.837000+00:00,2016-09-03 08:30:28.905000+00:00,User_52,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Incomplete,2016-09-03 08:30:28.905000+00:00,2016-09-05 10:35:21.616000+00:00,User_29,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,A_Cancelled,2016-09-05 10:35:21.616000+00:00,2016-09-05 17:25:03.024000+00:00,User_11,statechange,Application,"Other, see explanation",New credit,60000.0
Application_2051551258,O_Cancelled,2016-09-05 17:25:03.024000+00:00,2016-09-05 17:25:03.049000+00:00,User_11,statechange,Offer,"Other, see explanation",New credit,60000.0
Application_2051551258,W_Call incomplete files,2016-09-05 17:25:03.049000+00:00,2016-09-05 17:25:03.060000+00:00,User_11,Deleted,Workflow,"Other, see explanation",New credit,60000.0
Application_2051551258,END,2016-09-05 17:25:03.049000+00:00,2016-09-05 17:25:03.060000+00:00,SYSTEM,Deleted,Workflow,"Other, see explanation",New credit,60000.0
Application_2051781897,START,2016-08-10 17:15:37.676000+00:00,2016-08-10 17:15:37.675000+00:00,SYSTEM,Created,Application,Car,New credit,30000.0
Application_2051781897,A_Create Application,2016-08-10 17:15:37.676000+00:00,2016-08-10 17:15:37.676000+00:00,User_1,Created,Application,Car,New credit,30000.0
Application_2051781897,A_Submitted,2016-08-10 17:15:37.676000+00:00,2016-08-10 17:15:37.721000+00:00,User_1,statechange,Application,Car,New credit,30000.0
Application_2051781897,W_Handle leads,2016-08-10 17:15:37.721000+00:00,2016-08-10 18:42:06.289000+00:00,User_71,Deleted,Workflow,Car,New credit,30000.0
Application_2051781897,A_Concept,2016-08-10 18:42:06.289000+00:00,2016-08-10 18:42:06.303000+00:00,User_71,statechange,Application,Car,New credit,30000.0
Application_2051781897,A_Accepted,2016-08-10 18:42:06.303000+00:00,2016-08-11 13:41:40.807000+00:00,User_19,statechange,Application,Car,New credit,30000.0
Application_2051781897,O_Create Offer,2016-08-11 13:41:40.807000+00:00,2016-08-11 13:43:08.245000+00:00,User_19,Created,Offer,Car,New credit,30000.0
Application_2051781897,O_Created,2016-08-11 13:43:08.245000+00:00,2016-08-11 13:43:09.052000+00:00,User_19,statechange,Offer,Car,New credit,30000.0
Application_2051781897,O_Sent (mail and online),2016-08-11 13:43:09.052000+00:00,2016-08-11 13:44:26.841000+00:00,User_19,statechange,Offer,Car,New credit,30000.0
Application_2051781897,A_Complete,2016-08-11 13:44:26.841000+00:00,2016-08-11 13:44:26.918000+00:00,User_19,statechange,Application,Car,New credit,30000.0
Application_2051781897,A_Validating,2016-08-11 13:44:26.918000+00:00,2016-08-22 09:03:09.029000+00:00,User_126,statechange,Application,Car,New credit,30000.0
Application_2051781897,O_Returned,2016-08-22 09:03:09.029000+00:00,2016-08-22 09:05:21.518000+00:00,User_126,statechange,Offer,Car,New credit,30000.0
Application_2051781897,W_Validate application,2016-08-22 09:05:21.518000+00:00,2016-08-22 15:35:46.833000+00:00,User_93,Deleted,Workflow,Car,New credit,30000.0
Application_2051781897,A_Incomplete,2016-08-22 15:35:46.833000+00:00,2016-08-22 15:35:46.842000+00:00,User_93,statechange,Application,Car,New credit,30000.0
Application_2051781897,A_Validating,2016-08-22 15:35:46.842000+00:00,2016-08-23 11:41:52.499000+00:00,User_116,statechange,Application,Car,New credit,30000.0
Application_2051781897,W_Validate application,2016-08-23 11:41:52.499000+00:00,2016-08-23 12:45:39.421000+00:00,User_93,Deleted,Workflow,Car,New credit,30000.0
Application_2051781897,A_Incomplete,2016-08-23 12:45:39.421000+00:00,2016-08-23 12:45:39.433000+00:00,User_93,statechange,Application,Car,New credit,30000.0
Application_2051781897,A_Validating,2016-08-23 12:45:39.433000+00:00,2016-08-25 07:17:49.828000+00:00,User_112,statechange,Application,Car,New credit,30000.0
Application_2051781897,O_Accepted,2016-08-25 07:17:49.828000+00:00,2016-08-25 12:16:28.130000+00:00,User_29,statechange,Offer,Car,New credit,30000.0
Application_2051781897,A_Pending,2016-08-25 12:16:28.130000+00:00,2016-08-25 12:16:28.134000+00:00,User_29,statechange,Application,Car,New credit,30000.0
Application_2051781897,END,2016-08-25 12:16:28.130000+00:00,2016-08-25 12:16:28.134000+00:00,SYSTEM,statechange,Application,Car,New credit,30000.0
Application_2052097606,START,2016-09-19 18:49:29.742000+00:00,2016-09-19 18:49:29.741000+00:00,SYSTEM,Created,Application,Car,New credit,6000.0
